specimen	species	location	country	insecticide	concentration	exposure_time	phenotype	plate
EA18-0952		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0953		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0954	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0955		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0956		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0957	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0958		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0959		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0960	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0961		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0962		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0963		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0964		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0965	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0966		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0967		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0968	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0969		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0970		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0971		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0972		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0973		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0974		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0975	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0976		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0977	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0978		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0979		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0980		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0981		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0982		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0983		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0984		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0985		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0986		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0987	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0988		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0989		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0990		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0991		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0992		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0993		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0994		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0995		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0996		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0997		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0998		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0999		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1000		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1001		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1002		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1003		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1004		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1005	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1006		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1007		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1008	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1009	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1010	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1011	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1012	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1013		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1014		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1015		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1016		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1017		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1018		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1019		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1020		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-1021	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1022	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1023	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1024	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1025	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1026	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1027	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1028	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1029	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1030	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1031	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1032	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1033	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1034	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1035	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1036	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1037	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1038	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1039	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1040	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1041	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1042	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1043	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1044	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1045	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1046	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1047	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1048	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1049	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1050	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1051	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1052	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1053	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1054	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1055	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1056	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1057	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1058	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1059	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1060	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1061	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1062	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1063		Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1064	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1065		Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1066	gambiae	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1067		Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1068	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1069	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1070	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1071		Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1072	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1073	gambiae	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1074	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1075		Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1076	gambiae	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1077	arabiensis	Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1078		Bondo	Kenya	Delta	1	60	dead	KN18_Plate06
EA18-1079		Bondo	Kenya	Delta		60	none	KN18_Plate06
EA18-1080		Bondo	Kenya	Delta		60	none	KN18_Plate06
EA18-1081		Bondo	Kenya	Delta		60	none	KN18_Plate06
EA18-1082		Bondo	Kenya	Delta		60	none	KN18_Plate06
EA18-1083		Bondo	Kenya	Delta		60	none	KN18_Plate06
EA18-1084		Bondo	Kenya	Delta		60	none	KN18_Plate06
EA18-1085	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1086	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1087	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1088	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1089	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1090	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1091	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1092	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1093	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1094	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1095	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1096	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1097	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1098	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
EA18-1099	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate06
